id,nama,kode,tingkat
191496,Pangkajene Dan Kepulauan,7310,2
191500,Pinrang,7315,2
191499,Sidenreng Rappang,7314,2
191493,Sinjai,7307,2
191498,Soppeng,7312,2
173379,Takalar,7305,2
191503,Tana Toraja,7318,2
191506,Toraja Utara,7326,2
174509,Wajo,7313,2
170707,Banggai,7201,2
191482,Banggai Kepulauan,7207,2
191486,Banggai Laut,7211,2
191480,Buol,7205,2
191478,Donggala,7203,2
191488,Kota Palu,7271,2
191481,Morowali,7206,2
191487,Morowali Utara,7212,2
191483,Parigi Moutong,7208,2
191477,Poso,7202,2
191485,Sigi,7210,2
191484,Tojo Una Una,7209,2
191479,Toli Toli,7204,2
191514,Bombana,7406,2
191512,Buton,7404,2
191522,Buton Selatan,7415,2
191521,Buton Tengah,7414,2
191517,Buton Utara,7410,2
176256,Kolaka,7401,2
191518,Kolaka Timur,7411,2
191516,Kolaka Utara,7408,2
191511,Konawe,7402,2
191519,Konawe Kepulauan,7412,2
191513,Konawe Selatan,7405,2
191510,Konawe Utara,7409,2
191524,Kota Bau Bau,7472,2
191523,Kota Kendari,7471,2
176825,Muna,7403,2
191520,Muna Barat,7413,2
191515,Wakatobi,7407,2
191462,Bolaang Mongondow,7101,2
191472,Bolaang Mongondow Selatan,7111,2
191471,Bolaang Mongondow Timur,7110,2
191469,Bolaang Mongondow Utara,7108,2
191470,Kep. Siau Tagulandang Biaro,7109,2
191463,Kepulauan Sangihe,7103,2
191465,Kepulauan Talaud,7104,2
191474,Kota Bitung,7172,2
191476,Kota Kotamobagu,7174,2
191473,Kota Manado,7171,2
191475,Kota Tomohon,7173,2
191464,Minahasa,7102,2
191466,Minahasa Selatan,7105,2
191468,Minahasa Tenggara,7107,2
191467,Minahasa Utara,7106,2
191185,Agam,1306,2
191189,Dharmasraya,1310,2
191188,Kepulauan Mentawai,1309,2
191196,Kota Bukittinggi,1375,2
191192,Kota Padang,1371,2
191195,Kota Padang Panjang,1374,2
191198,Kota Pariaman,1377,2
191197,Kota Payakumbuh,1376,2
191194,Kota Sawahlunto,1373,2
191193,Kota Solok,1372,2
191186,Lima Puluh Kota,1307,2
191184,Padang Pariaman,1305,2
191187,Pasaman,1308,2
191191,Pasaman Barat,1312,2
113400,Pesisir Selatan,1301,2
191182,Sijunjung,1303,2
191181,Solok,1302,2
191190,Solok Selatan,1311,2
191183,Tanah Datar,1304,2
191219,Banyuasin,1607,2
191223,Empat Lawang,1611,2
191228,Kota Lubuk Linggau,1673,2
191227,Kota Pagar Alam,1672,2
191226,Kota Palembang,1671,2
191229,Kota Prabumulih,1674,2
119377,Lahat,1604,2
191217,Muara Enim,1603,2
191215,Musi Banyuasin,1606,2
191218,Musi Rawas,1605,2
191225,Musi Rawas Utara,1613,2
191222,Ogan Ilir,1610,2
191216,Ogan Komering Ilir,1602,2
118596,Ogan Komering Ulu,1601,2
191221,Ogan Komering Ulu Selatan,1609,2
191220,Ogan Komering Ulu Timur,1608,2
191224,Penukal Abab Lematang Ilir,1612,2
191156,Asahan,1209,2
191166,Batu Bara,1219,2
191158,Dairi,1211,2
191154,Deli Serdang,1207,2
191163,Humbang Hasundutan,1216,2
108070,Karo,1206,2
191177,Kota Binjai,1275,2
191180,Kota Gunungsitoli,1278,2
191173,Kota Medan,1271,2
191179,Kota Padang Sidempuan,1277,2
191174,Kota Pematangsiantar,1272,2
191175,Kota Sibolga,1273,2
191176,Kota Tanjung Balai,1274,2
191178,Kota Tebing Tinggi,1276,2
191157,Labuhanbatu,1210,2
191169,Labuhanbatu Selatan,1222,2
191170,Labuhanbatu Utara,1223,2
191153,Langkat,1205,2
191160,Mandailing Natal,1213,2
191152,Nias,1204,2
191172,Nias Barat,1225,2
191161,Nias Selatan,1214,2
191171,Nias Utara,1224,2
191168,Padang Lawas,1221,2
191167,Padang Lawas Utara,1220,2
191162,Pakpak Bharat,1215,2
191164,Samosir,1217,2
191165,Serdang Bedagai,1218,2
191155,Simalungun,1208,2
191151,Tapanuli Selatan,1203,2
106849,Tapanuli Tengah,1201,2
191150,Tapanuli Utara,1202,2
191159,Toba,1212,2
