id,nama,kode,tingkat
153818,Maja,360213,3
153647,Malingping,360201,3
153701,Muncang,360205,3
153662,Panggarangan,360202,3
153833,Rangkasbitung,360214,3
153802,Sajira,360212,3
153954,Sobang,360222,3
153940,Wanasalam,360221,3
153850,Warunggunung,360215,3
153336,Angsana,360107,3
153491,Banjar,360120,3
153370,Bojong,360110,3
153508,Cadasari,360122,3
153568,Carita,360128,3
153293,Cibaliung,360103,3
153557,Cibitung,360127,3
153319,Cigeulis,360105,3
153546,Cikedal,360126,3
153303,Cikeusik,360104,3
153280,Cimanggu,360102,3
153468,Cimanuk,360118,3
153427,Cipeucang,360115,3
153520,Cisata,360123,3
153438,Jiput,360116,3
153480,Kaduhejo,360119,3
153541,Karang Tanjung,360125,3
153619,Koroncong,360133,3
153389,Labuan,360112,3
153632,Majasari,360134,3
153452,Mandalawangi,360117,3
153590,Mekarjaya,360130,3
153399,Menes,360113,3
153346,Munjul,360108,3
153356,Pagelaran,360109,3
153503,Pandeglang,360121,3
153329,Panimbang,360106,3
153530,Patia,360124,3
153379,Picung,360111,3
153609,Pulosari,360132,3
153412,Saketi,360114,3
153599,Sindangresmi,360131,3
153638,Sobang,360135,3
153579,Sukaresmi,360129,3
153272,Sumur,360101,3
154608,Anyar,360430,3
154658,Bandung,360434,3
154507,Baros,360422,3
154473,Binuang,360418,3
154353,Bojonegara,360407,3
154464,Carenang,360417,3
154440,Cikande,360415,3
154522,Cikeusal,360423,3
149800,Cinangka,360431,3
154572,Ciomas,360427,3
154375,Ciruas,360409,3
154650,Gunungsari,360433,3
154562,Jawilan,360426,3
154454,Kibin,360416,3
154551,Kopo,360425,3
149627,Kragilan,360411,3
154325,Kramatwatu,360405,3
154667,Lebak Wangi,360435,3
154635,Mancak,360432,3
154584,Pabuaran,360428,3
154593,Padarincang,360429,3
154540,Pamarayan,360424,3
154481,Petir,360419,3
154403,Pontang,360412,3
154365,Pulo Ampel,360408,3
154430,Tanara,360414,3
154415,Tirtayasa,360413,3
154497,Tunjung Teja,360420,3
154341,Waringinkurung,360406,3
154022,Balaraja,360301,3
154210,Cikupa,360318,3
154258,Cisauk,360323,3
154067,Cisoka,360305,3
154202,Curug,360317,3
154306,Gunung Kaler,360332,3
154056,Jambe,360304,3
154032,Jayanti,360302,3
154274,Kelapa Dua,360328,3
154112,Kemiri,360309,3
154167,Kosambi,360314,3
154078,Kresek,360306,3
154088,Kronjo,360307,3
154234,Legok,360320,3
154099,Mauk,360308,3
154316,Mekar Baru,360333,3
154246,Pagedangan,360322,3
154178,Pakuhaji,360315,3
154225,Panongan,360319,3
154143,Pasar Kemis,360312,3
154129,Rajeg,360311,3
154193,Sepatan,360316,3
154289,Sepatan Timur,360330,3
154281,Sindang Jaya,360329,3
154298,Solear,360331,3
154120,Sukadiri,360310,3
154265,Sukamulya,360327,3
154153,Teluknaga,360313,3
154041,Tigaraksa,360303,3
122247,Air Nipis,170108,3
122269,Bunga Mas,170110,3
122121,Kedurang,170101,3
122234,Kedurang Ilir,170107,3
122200,Kota Manna,170105,3
122181,Manna,170104,3
122280,Pasar Manna,170111,3
122164,Pino,170103,3
122212,Pino Raya,170106,3
122141,Seginim,170102,3
122258,Ulu Manna,170109,3
123663,Bang Haji,170910,3
123534,Karang Tinggi,170901,3
123620,Merigi Kelindang,170907,3
123634,Merigi Sakti,170908,3
123591,Pagar Jati,170905,3
123577,Pematang Tiga,170904,3
123559,Pondok Kelapa,170903,3
123650,Pondok Kubang,170909,3
123676,Semidang Lagan,170911,3
123606,Taba Penanjung,170906,3
123548,Talang Empat,170902,3
122587,Air Besi,170315,3
122603,Air Napal,170316,3
122632,Air Padang,170320,3
122643,Arma Jaya,170321,3
122538,Batik Nau,170311,3
122461,Enggano,170301,3
122504,Giri Mulya,170308,3
122616,Hulu Palik,170319,3
122468,Kerkap,170306,3
122554,Ketahun,170312,3
122487,Kota Arga Makmur,170307,3
122524,Lais,170310,3
122689,Marga Sakti Sebelat,170325,3
122566,Napal Putih,170313,3
122511,Padang Jaya,170309,3
122678,Pinang Raya,170324,3
122577,Putri Hijau,170314,3
122656,Tanjung Agung Palik,170322,3
122667,Ulok Kupai,170323,3
122758,Kaur Selatan,170405,3
122748,Kaur Tengah,170404,3
122736,Kaur Utara,170403,3
122830,Kelam Tengah,170409,3
122700,Kinal,170401,3
122844,Luas,170410,3
111131,Lungkang Kule,170413,3
122778,Maje,170406,3
122857,Muara Sahung,170411,3
122798,Nasal,170407,3
122887,Padang Guci Hilir,170414,3
122897,Padang Guci Hulu,170415,3
122816,Semidang Gumay,170408,3
122715,Tanjung Kemuning,170402,3
122865,Tetap,170412,3
123408,Bermani Ilir,170801,3
123495,Kebawetan,170806,3
123461,Kepahiang,170804,3
123485,Merigi,170805,3
123525,Muara Kemumu,170808,3
123511,Seberang Musi,170807,3
123446,Tebat Karai,170803,3
123428,Ujan Mas,170802,3
123695,Gading Cempaka,177102,3
123723,Kampung Melayu,177105,3
123715,Muara Bangka Hulu,177104,3
123730,Ratu Agung,177106,3
123739,Ratu Samban,177107,3
123688,Selebar,177101,3
123757,Singaran Pati,177109,3
123749,Sungai Serut,177108,3
123701,Teluk Segara,177103,3
123380,Amen,170710,3
123351,Bingin Kuning,170707,3
123305,Lebong Atas,170702,3
123361,Lebong Sakti,170708,3
123324,Lebong Selatan,170704,3
123312,Lebong Tengah,170703,3
123292,Lebong Utara,170701,3
123399,Pinang Belapis,170712,3
123335,Rimbo Pengadang,170705,3
123342,Topos,170706,3
123371,Tubei,170709,3
123391,Uram Jaya,170711,3
123274,Air Dikit,170614,3
123265,Air Majunto,170613,3
123190,Air Rami,170607,3
123165,Ipuh,170605,3
123134,Kota Mukomuko,170602,3
123126,Lubuk Pinang,170601,3
123182,Malin Deman,170606,3
123230,Penarik,170610,3
123153,Pondok Suguh,170604,3
123217,Selagan Raya,170609,3
123282,Sungai Rumbai,170615,3
123203,Teramang Jaya,170608,3
123144,Teras Terunjam,170603,3
123254,V Koto,170612,3
123245,Xiv Koto,170611,3
122338,Bermani Ulu,170210,3
122450,Bermani Ulu Raya,170224,3
122417,Binduriang,170220,3
122328,Curup,170209,3
122394,Curup Selatan,170218,3
122406,Curup Tengah,170219,3
122384,Curup Timur,170217,3
122368,Curup Utara,170216,3
122290,Kota Padang,170206,3
122301,Padang Ulak Tanding,170207,3
122351,Selupu Rejang,170211,3
122439,Sindang Beliti Ilir,170223,3
122423,Sindang Beliti Ulu,170221,3
110797,Sindang Dataran,170222,3
122317,Sindang Kelingi,170208,3
123008,Air Periukan,170506,3
123110,Ilir Talo,170514,3
123025,Lubuk Sandi,170507,3
122931,Seluma,170502,3
123040,Seluma Barat,170508,3
123071,Seluma Selatan,170511,3
123051,Seluma Timur,170509,3
123060,Seluma Utara,170510,3
122956,Semidang Alas,170504,3
122981,Semidang Alas Maras,170505,3
122909,Sukaraja,170501,3
122939,Talo,170503,3
123084,Talo Kecil,170512,3
123096,Ulu Talo,170513,3
143714,Bambanglipuro,340205,3
143753,Banguntapan,340212,3
143727,Bantul,340208,3
133799,Dlingo,340211,3
143738,Imogiri,340210,3
143733,Jetis,340209,3
143777,Kasihan,340216,3
143704,Kretek,340203,3
143723,Pajangan,340207,3
143718,Pandak,340206,3
143768,Piyungan,340214,3
143762,Pleret,340213,3
143710,Pundong,340204,3
143699,Sanden,340202,3
143782,Sedayu,340217,3
143772,Sewon,340215,3
143696,Srandakan,340201,3
143912,Gedangsari,340314,3
143927,Girisubo,340316,3
143863,Karangmojo,340309,3
143905,Ngawen,340313,3
143802,Nglipar,340302,3
143836,Paliyan,340305,3
143844,Panggang,340306,3
143824,Patuk,340304,3
143810,Playen,340303,3
143873,Ponjong,340310,3
143942,Purwosari,340318,3
143885,Rongkop,340311,3
134407,Saptosari,340315,3
143857,Semanu,340308,3
143894,Semin,340312,3
143936,Tanjungsari,340317,3
143851,Tepus,340307,3
143787,Wonosari,340301,3
144065,Danurejan,347104,3
144069,Gedongtengen,347105,3
144059,Gondokusuman,347103,3
144087,Gondomanan,347110,3
144055,Jetis,347102,3
144104,Kotagede,347114,3
144083,Kraton,347109,3
144079,Mantrijeron,347108,3
144092,Mergangsan,347112,3
144072,Ngampilan,347106,3
135088,Pakualaman,347111,3
144050,Tegalrejo,347101,3
144096,Umbulharjo,347113,3
144075,Wirobrajan,347107,3
143633,Galur,340104,3
143671,Girimulyo,340109,3
143691,Kalibawang,340112,3
143665,Kokap,340108,3
143641,Lendah,340105,3
143676,Nanggulan,340110,3
143620,Panjatan,340103,3
143657,Pengasih,340107,3
143683,Samigaluh,340111,3
143648,Sentolo,340106,3
143595,Temon,340101,3
143611,Wates,340102,3
143989,Berbah,340408,3
144044,Cangkringan,340417,3
143985,Depok,340407,3
143948,Gamping,340401,3
143954,Godean,340402,3
144001,Kalasan,340410,3
143967,Minggir,340404,3
143979,Mlati,340406,3
143962,Moyudan,340403,3
144012,Ngaglik,340412,3
144006,Ngemplak,340411,3
144038,Pakem,340416,3
143994,Prambanan,340409,3
143973,Seyegan,340405,3
144019,Sleman,340413,3
144025,Tempel,340414,3
134520,Turi,340415,3
127550,Kepulauan Seribu Selatan.,310102,3
127546,Kepulauan Seribu Utara,310101,3
127644,Cengkareng,317301,3
127651,Grogol Petamburan,317302,3
127687,Kalideres,317306,3
127679,Kebon Jeruk,317305,3
127700,Kembangan,317308,3
127693,Pal Merah,317307,3
127659,Taman Sari,317303,3
125662,Tambora,317304,3
127585,Cempaka Putih,317105,3
127554,Gambir,317101,3
127603,Johar Baru,317108,3
127569,Kemayoran,317103,3
127589,Menteng,317106,3
127563,Sawah Besar,317102,3
127578,Senen,317104,3
127595,Tanah Abang,317107,3
127745,Cilandak,317406,3
127769,Jagakarsa,317409,3
127751,Kebayoran Baru,317407,3
127738,Kebayoran Lama,317405,3
127724,Mampang Prapatan,317403,3
127762,Pancoran,317408,3
127730,Pasar Minggu,317404,3
127776,Pesanggrahan,317410,3
127715,Setiabudi,317402,3
127707,Tebet,317401,3
127820,Cakung,317506,3
127848,Cipayung,317510,3
127842,Ciracas,317509,3
127828,Duren Sawit,317507,3
127797,Jatinegara,317503,3
127806,Kramatjati,317504,3
127836,Makasar,317508,3
127782,Matraman,317501,3
127814,Pasar Rebo,317505,3
127789,Pulogadung,317502,3
127628,Cilincing,317204,3
127640,Kelapa Gading,317206,3
127621,Koja,317203,3
127636,Pademangan,317205,3
127608,Penjaringan,317201,3
125160,Tanjung Priok,317202,3
179057,Botumoito,750206,3
179025,Dulupi,750203,3
179047,Mananggu,750205,3
164888,Paguyaman,750201,3
179067,Paguyaman Pantai,750207,3
179034,Tilamuta,750204,3
179010,Wonosari,750202,3
179167,Bone,750309,3
179182,Bone Raya,750310,3
179108,Bonepantai,750304,3
179147,Botupingge,750307,3
179226,Bulango Selatan,750315,3
179237,Bulango Timur,750316,3
179219,Bulango Ulu,750314,3
179122,Bulango Utara,750305,3
179243,Bulawa,750317,3
179084,Kabila,750302,3
179157,Kabila Bone,750308,3
179253,Pinogu,750318,3
179097,Suwawa,750303,3
179203,Suwawa Selatan,750312,3
179212,Suwawa Tengah,750313,3
179193,Suwawa Timur,750311,3
179076,Tapa,750301,3
179132,Tilongkabila,750306,3
178949,Asparaga,750121,3
178789,Batudaa,750103,3
164551,Batudaa Pantai,750105,3
178966,Bilato,750123,3
178940,Biluhu,750120,3
178825,Boliyohuto,750109,3
178855,Bongomeme,750111,3
178977,Dungaliyo,750124,3
178764,Limboto,750101,3
178910,Limboto Barat,750117,3
178887,Mootilango,750114,3
178898,Pulubala,750116,3
178930,Tabongo,750119,3
178960,Talaga Jaya,750122,3
178779,Telaga,750102,3
178839,Telaga Biru,750110,3
178798,Tibawa,750104,3
178921,Tilango,750118,3
178871,Tolangohula,750113,3
179410,Anggrek,750503,3
179376,Atinggola,750501,3
179488,Biau,750510,3
179449,Gentuma Raya,750506,3
179391,Kwandang,750502,3
179477,Monano,750509,3
179472,Ponelo Kepulauan,750508,3
179426,Sumalata,750504,3
179499,Sumalata Timur,750511,3
179438,Tolinggula,750505,3
179461,Tomilito,750507,3
165835,Dumbo Raya,757108,3
179531,Dungingi,757104,3
179562,Hulonthalangi,757109,3
179510,Kota Barat,757101,3
179518,Kota Selatan,757102,3
179544,Kota Tengah,757106,3
179537,Kota Timur,757105,3
179524,Kota Utara,757103,3
179551,Sipatana,757107,3
179335,Buntulia,750409,3
179329,Dengilo,750408,3
179343,Duhiadaa,750410,3
179270,Lemito,750402,3
179293,Marisa,750404,3
179302,Paguat,750405,3
179314,Patilanggio,750406,3
179259,Popayato,750401,3
179368,Popayato Barat,750413,3
179360,Popayato Timur,750412,3
179279,Randangan,750403,3
179321,Taluditi,750407,3
179352,Wanggarasi,750411,3
116894,Air Hangat,150105,3
117116,Air Hangat Barat,150121,3
